Rk,G,Date,Tm,Opp,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,PTS,GmSc,+/-
33,33,2022-01-17,BOS,NOP,18:49,1,4,25.000,0,1,0.000,0,0,0.000,2,1.2,9
34,34,2022-01-19,BOS,CHA,25:09,4,12,33.333,2,6,33.333,0,0,0.000,10,5.8,-5
35,35,2022-01-21,BOS,POR,11:41,2,6,33.333,1,4,25.000,0,0,0.000,5,1.9,-12
36,36,2022-01-23,BOS,WAS,16:33,0,3,0.000,0,1,0.000,0,0,0.000,0,-0.9,3
37,37,2022-01-25,BOS,SAC,22:28,6,9,66.667,2,4,50.000,0,0,0.000,14,11.5,21
38,38,2022-01-28,BOS,ATL,17:39,3,9,33.333,1,4,25.000,0,0,0.000,7,1.8,-10
39,39,2022-01-29,BOS,NOP,25:37,4,7,57.143,2,5,40.000,0,0,0.000,10,8.7,3
40,40,2022-01-31,BOS,MIA,22:26,5,8,62.500,0,2,0.000,1,1,100.000,11,6.3,5
41,41,2022-02-02,BOS,CHA,30:41,8,12,66.667,6,8,75.000,1,2,50.000,23,18.2,3
42,42,2022-02-04,BOS,DET,20:59,2,6,33.333,2,3,66.667,6,6,100.000,12,11.5,16
43,43,2022-02-06,BOS,ORL,26:40,0,8,0.000,0,6,0.000,0,0,0.000,0,-2.1,26
44,44,2022-02-08,BOS,BKN,15:21,0,1,0.000,0,1,0.000,2,2,100.000,2,2.6,-13
45,45,2022-02-16,SAS,OKC,14:09,1,4,25.000,1,2,50.000,0,0,0.000,3,2.7,14
46,46,2022-02-26,SAS,MIA,26:27,4,8,50.000,2,3,66.667,0,0,0.000,10,8.6,5
47,47,2022-02-28,SAS,MEM,6:44,0,2,0.000,0,0,0.000,0,0,0.000,0,-0.8,-10
48,48,2022-03-03,SAS,SAC,5:50,0,3,0.000,0,2,0.000,0,0,0.000,0,-1.1,5
49,49,2022-03-07,SAS,LAL,30:23,6,12,50.000,4,5,80.000,2,2,100.000,18,14.3,11
50,50,2022-03-09,SAS,TOR,18:40,1,2,50.000,1,1,100.000,0,0,0.000,3,3.3,-12
51,51,2022-03-11,SAS,UTA,34:26,3,7,42.857,0,3,0.000,5,6,83.333,11,9.5,9
52,52,2022-03-12,SAS,IND,36:20,6,20,30.000,2,7,28.571,2,2,100.000,16,10.0,-20
53,53,2022-03-14,SAS,MIN,23:06,1,3,33.333,0,0,0.000,0,0,0.000,2,0.5,0
54,54,2022-03-16,SAS,OKC,28:08,6,15,40.000,3,5,60.000,2,2,100.000,17,10.9,-4
55,55,2022-03-20,SAS,GSW,27:08,8,12,66.667,3,5,60.000,6,6,100.000,25,20.3,-3
56,56,2022-03-23,SAS,POR,24:12,6,16,37.500,3,11,27.273,0,0,0.000,15,8.5,23
57,57,2022-03-26,SAS,NOP,27:23,5,12,41.667,3,4,75.000,5,5,100.000,18,13.5,4
58,58,2022-03-28,SAS,HOU,32:31,5,11,45.455,3,8,37.500,2,2,100.000,15,11.8,-1
59,59,2022-03-30,SAS,MEM,31:32,3,6,50.000,2,4,50.000,1,1,100.000,9,13.0,12
60,60,2022-04-01,SAS,POR,20:46,5,8,62.500,2,5,40.000,0,0,0.000,12,10.4,11
61,61,2022-04-03,SAS,POR,23:46,3,10,30.000,0,5,0.000,2,2,100.000,8,5.5,3
62,62,2022-04-05,SAS,DEN,25:16,6,11,54.545,4,5,80.000,2,2,100.000,18,14.6,13
63,63,2022-04-07,SAS,MIN,25:27,3,9,33.333,1,5,20.000,4,5,80.000,11,8.8,5
64,64,2022-04-09,SAS,GSW,22:26,4,8,50.000,2,3,66.667,0,0,0.000,10,5.1,-2
65,65,2022-04-10,SAS,DAL,28:11,6,12,50.000,4,7,57.143,2,2,100.000,18,12.2,5
1,1,2022-10-19,SAS,CHA,17:10,0,3,0.000,0,3,0.000,0,0,0.000,0,-3.2,-18
2,2,2022-10-21,SAS,IND,28:12,8,13,61.538,6,8,75.000,5,5,100.000,27,19.2,3
3,3,2022-10-22,SAS,PHI,20:59,4,9,44.444,2,6,33.333,1,1,100.000,11,7.9,1
4,4,2022-10-24,SAS,MIN,16:54,4,7,57.143,1,2,50.000,0,0,0.000,9,7.9,3
5,5,2022-10-26,SAS,MIN,32:33,4,8,50.000,3,6,50.000,0,0,0.000,11,16.8,-2
6,6,2022-10-28,SAS,CHI,30:31,4,10,40.000,2,6,33.333,2,2,100.000,12,10.9,-1
7,7,2022-11-02,SAS,TOR,18:30,3,9,33.333,2,6,33.333,2,2,100.000,10,4.5,-15
8,8,2022-11-04,SAS,LAC,22:16,0,4,0.000,0,2,0.000,5,8,62.500,5,-0.8,-13
9,9,2022-11-05,SAS,DEN,19:01,3,7,42.857,2,4,50.000,0,0,0.000,8,3.1,-8
10,10,2022-11-07,SAS,DEN,27:40,8,11,72.727,2,5,40.000,4,5,80.000,22,14.3,10
11,11,2022-11-09,SAS,MEM,21:33,4,12,33.333,3,6,50.000,2,2,100.000,13,5.9,-2
12,12,2022-11-11,SAS,MIL,23:10,2,10,20.000,1,6,16.667,2,2,100.000,7,0.7,14
13,13,2022-11-14,SAS,GSW,25:10,3,12,25.000,1,6,16.667,3,4,75.000,10,5.6,-3
14,14,2022-11-15,SAS,POR,24:13,2,7,28.571,0,4,0.000,0,0,0.000,4,2.9,-17
15,15,2022-11-17,SAS,SAC,23:16,3,7,42.857,2,4,50.000,1,1,100.000,9,6.9,-6
16,16,2022-11-19,SAS,LAC,18:22,3,7,42.857,0,3,0.000,0,0,0.000,6,5.0,-13
17,17,2022-11-20,SAS,LAL,18:30,4,10,40.000,2,3,66.667,0,0,0.000,10,7.7,-10
18,18,2022-12-08,SAS,HOU,27:03,4,12,33.333,3,9,33.333,1,1,100.000,12,5.2,-2
19,19,2022-12-10,SAS,MIA,22:57,1,7,14.286,1,5,20.000,0,0,0.000,3,3.2,4
20,20,2022-12-12,SAS,CLE,27:00,9,13,69.231,5,7,71.429,1,1,100.000,24,17.0,6
21,21,2022-12-14,SAS,POR,23:29,5,11,45.455,1,5,20.000,0,0,0.000,11,7.9,4
22,22,2022-12-22,SAS,NOP,21:20,5,11,45.455,2,5,40.000,2,3,66.667,14,9.5,-2
23,23,2022-12-23,SAS,ORL,18:04,2,10,20.000,0,4,0.000,3,3,100.000,7,4.2,-15
24,24,2022-12-27,SAS,OKC,25:51,3,10,30.000,1,4,25.000,2,2,100.000,9,4.5,-18
25,25,2022-12-29,SAS,NYK,19:12,3,6,50.000,1,3,33.333,2,2,100.000,9,11.7,8
26,26,2022-12-31,SAS,DAL,16:47,2,4,50.000,0,1,0.000,0,0,0.000,4,5.1,5
27,27,2023-01-02,SAS,BKN,21:37,5,9,55.556,1,2,50.000,0,0,0.000,11,10.0,-10
28,28,2023-01-04,SAS,NYK,29:02,9,14,64.286,2,5,40.000,0,0,0.000,20,15.7,-5
29,29,2023-01-06,SAS,DET,19:40,3,6,50.000,1,4,25.000,2,2,100.000,9,9.3,2
30,30,2023-01-07,SAS,BOS,28:52,7,14,50.000,4,9,44.444,0,0,0.000,18,14.1,6
31,31,2023-01-09,SAS,MEM,24:46,6,12,50.000,2,6,33.333,2,2,100.000,16,14.2,-5
32,32,2023-01-11,SAS,MEM,22:32,5,10,50.000,2,6,33.333,0,0,0.000,12,10.3,6
33,33,2023-01-13,SAS,GSW,21:01,4,9,44.444,1,5,20.000,0,0,0.000,9,9.6,-13
34,34,2023-01-15,SAS,SAC,30:02,8,13,61.538,4,6,66.667,1,1,100.000,21,18.8,1
35,35,2023-01-17,SAS,BKN,26:35,4,9,44.444,1,4,25.000,0,0,0.000,9,8.0,4
36,36,2023-01-20,SAS,LAC,22:14,6,10,60.000,3,5,60.000,2,3,66.667,17,16.1,1
37,37,2023-01-23,SAS,POR,19:01,3,7,42.857,2,4,50.000,3,3,100.000,11,9.6,-22
38,38,2023-01-25,SAS,LAL,24:41,3,12,25.000,1,6,16.667,0,0,0.000,7,2.0,8
39,39,2023-02-01,SAS,SAC,28:52,8,13,61.538,2,6,33.333,1,1,100.000,19,14.8,-4
40,40,2023-02-03,SAS,PHI,25:48,4,9,44.444,2,4,50.000,0,0,0.000,10,10.7,2
41,41,2023-02-06,SAS,CHI,31:13,5,14,35.714,1,4,25.000,0,0,0.000,11,6.1,-8
42,42,2023-02-08,SAS,TOR,31:02,4,15,26.667,2,8,25.000,4,4,100.000,14,12.2,-12
