Rk,G,Date,Tm,Opp,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,PTS,GmSc,+/-
42,42,2022-01-30,CLE,DET,35:02,4,11,36.364,0,1,0.000,7,8,87.500,15,13.7,-11
43,43,2022-01-31,CLE,NOP,33:32,7,12,58.333,0,0,0.000,2,2,100.000,16,15.7,4
44,44,2022-02-02,CLE,HOU,23:15,5,7,71.429,0,0,0.000,1,4,25.000,11,8.8,-3
45,45,2022-02-04,CLE,CHA,33:53,12,20,60.000,0,0,0.000,5,7,71.429,29,31.0,-5
46,46,2022-02-06,CLE,IND,31:20,5,12,41.667,0,1,0.000,5,9,55.556,15,13.5,0
47,47,2022-02-09,CLE,SAS,31:40,7,11,63.636,0,0,0.000,1,1,100.000,15,17.3,11
48,48,2022-02-11,CLE,IND,33:41,8,12,66.667,0,0,0.000,6,6,100.000,22,24.4,6
49,49,2022-02-12,CLE,PHI,33:10,5,9,55.556,0,0,0.000,3,3,100.000,13,10.2,-27
50,50,2022-02-15,CLE,ATL,32:59,6,8,75.000,0,0,0.000,2,2,100.000,14,13.8,0
51,51,2022-02-24,CLE,DET,32:31,5,9,55.556,0,0,0.000,1,2,50.000,11,11.9,6
52,52,2022-02-26,CLE,WAS,34:24,7,8,87.500,0,0,0.000,4,4,100.000,18,23.0,11
53,53,2022-02-28,CLE,MIN,33:31,9,10,90.000,0,0,0.000,3,4,75.000,21,18.4,-7
54,54,2022-03-02,CLE,CHA,33:12,7,9,77.778,0,0,0.000,4,5,80.000,18,18.7,-24
55,55,2022-03-04,CLE,PHI,35:27,9,11,81.818,0,0,0.000,2,3,66.667,20,18.9,1
56,56,2022-03-06,CLE,TOR,10:02,3,4,75.000,0,0,0.000,0,0,0.000,6,6.4,0
1,1,2022-10-19,CLE,TOR,33:52,5,8,62.500,0,0,0.000,3,4,75.000,13,13.6,2
2,2,2022-10-22,CLE,CHI,28:36,4,6,66.667,0,0,0.000,0,0,0.000,8,7.7,5
